collection_no,occurrences.genus_reso,occurrences.genus_name,original.genus_reso,original.genus_name,collections.stage,collections.ma_max,collections.ma_min
45603,,Megacricetodon,,,Serravallian,0.126,0.011
45603,,Cricetodon,,,Serravallian,0.126,0.011
45603,?,Eumyarion,,Eumyarion,Serravallian,0.126,0.011
45603,,Eumyarion,,Eumyarion,Serravallian,5.33,3.6
45604,,Heteroxerus,,,Langhian,7,4.9
45604,,Steneofiber,,,Langhian,7,4.9
45604,,Microdyromys,,,Langhian,7,4.9
45604,,Paraglirulus,,,Langhian,7,4.9
45604,,Miodyromys,,,Langhian,7,4.9
45604,,Cricetodon,,,Langhian,7,4.9
45604,,Eumyarion,,,Langhian,7,4.9
45604,,Democricetodon,,Democricetodon,Langhian,7,4.9
45604,,Megacricetodon,,,Langhian,7,4.9
45605,,Keramidomys,,,Langhian,7,4.9
45610,cf.,Blackia,,,Serravallian,7,4.9
45610,,Miodyromys,,,Serravallian,5.33,3.6
45610,,Miodyromys,,,Serravallian,9.7,7.75
45610,,Paraglirulus,,,Serravallian,9.7,7.75
45610,,Eliomys,,,Serravallian,0.781,0.126
45610,,Keramidomys,,,Serravallian,0.781,0.126
45610,,Cricetodon,,,Serravallian,1.81,0.781
45610,,Eumyarion,,,Serravallian,1.81,0.781
45610,,Megacricetodon,,,Serravallian,1.81,0.781
45610,,Megacricetodon,,,Serravallian,1.81,0.781
45611,,Cricetodon,,,Serravallian,1.81,0.781
45611,,Megacricetodon,,,Serravallian,1.81,0.781
45611,,Megacricetodon,,,Serravallian,1.81,0.781
45611,,Democricetodon,,,Serravallian,1.81,0.781
45611,,Eumyarion,,,Serravallian,1.81,0.781
45611,,Cricetodon,,,Serravallian,1.81,0.781
45612,,Miopetaurista,,,Langhian,1.81,0.781
45612,,Blackia,,,Langhian,0.781,0.126
45612,,Heteroxerus,,,Langhian,0.781,0.126
45612,,Spermophilinus,,,Langhian,0.781,0.126
45612,,Bransatoglis,,,Langhian,0.781,0.126
45612,,Miodyromys,,,Langhian,0.781,0.126
45612,,Microdyromys,,,Langhian,0.781,0.126
45612,,Paraglirulus,,,Langhian,0.781,0.126
45612,,Eomuscardinus,,,Langhian,0.781,0.126
45612,,Keramidomys,,,Langhian,0.781,0.126
45612,,Eumyarion,,,Langhian,0.781,0.126
45612,,Eumyarion,,,Langhian,0.781,0.126
45612,,Democricetodon,,Democricetodon,Langhian,0.781,0.126
45612,,Democricetodon,,,Langhian,0.781,0.126
45612,,Megacricetodon,,,Langhian,0.781,0.126
45612,,Anomalomys,,,Langhian,0.781,0.126
45613,,Miopetaurista,,,Langhian,0.781,0.126
45613,,Albanensia,,,Langhian,0.781,0.126
45613,,Heteroxerus,,,Langhian,0.781,0.126
45613,,Spermophilinus,,,Langhian,0.781,0.126
45613,,Bransatoglis,,,Langhian,0.781,0.126
45613,,Miodyromys,,,Langhian,0.781,0.126
45613,,Miodyromys,,,Langhian,0.781,0.126
45613,,Microdyromys,,,Langhian,0.781,0.126
45613,,Paraglirulus,,,Langhian,0.781,0.126
45613,,Eomuscardinus,,,Langhian,0.781,0.126
45613,,Keramidomys,,,Langhian,0.781,0.126
45613,,Eumyarion,,,Langhian,0.781,0.126
45613,,Eumyarion,,,Langhian,0.781,0.126
45613,,Democricetodon,,Democricetodon,Langhian,0.781,0.126
45613,,Democricetodon,,,Langhian,0.781,0.126
45613,,Megacricetodon,,,Langhian,1.81,0.781
45613,,Megacricetodon,,,Langhian,1.81,0.781
45614,,Miopetaurista,,,Serravallian,1.81,0.781
45614,,Heteroxerus,,,Serravallian,1.81,0.781
45614,,Spermophilinus,,,Serravallian,1.81,0.781
45614,,Microdyromys,,,Serravallian,1.81,0.781
45614,,Paraglirulus,,,Serravallian,1.81,0.781
45614,,Cricetodon,,,Serravallian,1.81,0.781
45614,,Democricetodon,,Democricetodon,Serravallian,1.81,0.781
45614,,Democricetodon,,,Serravallian,1.81,0.781
45614,,Cricetodon,,,Serravallian,1.81,0.781
45614,,Eumyarion,,Eumyarion,Serravallian,1.81,0.781
45614,,Megacricetodon,,Megacricetodon,Serravallian,1.81,0.781
45615,,Paraglirulus,,,Langhian,1.81,0.781
45615,,Bransatoglis,,,Langhian,15.97,11.61
45615,,Eumyarion,,,Langhian,4.9,4.2
45615,,Eumyarion,,,Langhian,4.9,4.2
45775,,Paraglirulus,,,Serravallian,4.9,4.2
45917,,Mimomys,,,,28.4,23.03
46193,,Tsinlingomys,,,Priabonian,28.4,23.03
46197,,Sciuravus,,,Priabonian,28.4,23.03
46213,,Melissiodon,,,Burdigalian,28.4,23.03
46214,,Ligerimys,,,Burdigalian,28.4,23.03
46214,,Ligerimys,,,Burdigalian,28.4,23.03
46214,,Peridyromys,,Peridyromys,Burdigalian,28.4,23.03
46214,?,Pseudodryomys,,,Burdigalian,28.4,23.03
46215,,Ligerimys,,,Burdigalian,28.4,23.03
46215,,Ligerimys,,,Burdigalian,28.4,23.03
46215,,Ligerimys,,,Burdigalian,28.4,23.03
46215,?,Pseudodryomys,,,Burdigalian,16.9,16
46216,,Ligerimys,,,Burdigalian,20,16.9
46217,,Ligerimys,,,Burdigalian,55.8,48.6
46218,?,Prodryomys,,,Burdigalian,55.8,48.6
46218,,Peridyromys,,,Burdigalian,15.97,5.33
46218,,Melissiodon,,,Burdigalian,16,13.7
46221,,Eumyarion,,,Burdigalian,16,13.7
46223,,Democricetodon,,,,16,13.7
46223,,Eumyarion,,,,16,13.7
46224,,Microdyromys,,,,16,13.7
46224,,Eumyarion,,,,16,13.7
46225,,Anchitheriomys,,,Langhian,16,13.7
46225,,Steneofiber,,,Langhian,11.61,5.33
46225,,Keramidomys,,,Langhian,5.33,3.6
46225,,Miodyromys,,,Langhian,16.9,16
46225,,Miodyromys,,,Langhian,4.2,3.2
46225,,Megacricetodon,,,Langhian,4.2,3.2
46225,,Neocometes,,,Langhian,4.2,3.2
46225,,Democricetodon,,Democricetodon,Langhian,4.2,3.2
46225,,Democricetodon,,,Langhian,4.2,3.2
46225,,Eumyarion,,,Langhian,4.2,3.2
46226,,Eumyarion,,,Langhian,11.61,5.33
46227,,Spermophilinus,,,Langhian,11.61,5.33
46227,,Keramidomys,,,Langhian,11.61,5.33
46227,,Microdyromys,,,Langhian,11.61,5.33
46227,,Bransatoglis,,,Langhian,11.61,5.33
46227,,Democricetodon,,Democricetodon,Langhian,3.6,1.81
46227,,Democricetodon,,,Langhian,3.6,0.781
46227,,Eumyarion,,Eumyarion,Langhian,9.7,8.7
46228,,Spermophilinus,,,Langhian,9.7,8.7
46228,,Keramidomys,,,Langhian,7,4.9
46228,,Microdyromys,,,Langhian,7,4.9
46228,,Miodyromys,,,Langhian,33.9,28.4
46228,,Glirudinus,,,Langhian,33.9,28.4
46228,,Democricetodon,,Democricetodon,Langhian,33.9,28.4
46228,,Eumyarion,,,Langhian,33.9,28.4
46228,,Eumyarion,,Eumyarion,Langhian,33.9,28.4
46229,,Eomuscardinus,,,Langhian,33.9,28.4
46229,,Miodyromys,,,Langhian,33.9,28.4
46229,,Megacricetodon,,,Langhian,33.9,28.4
46229,?,Megacricetodon,,,Langhian,33.9,28.4
46229,?,Eumyarion,,,Langhian,33.9,28.4
46229,,Megacricetodon,,,Langhian,33.9,28.4
46231,,Spermophilinus,,,Langhian,33.9,28.4
46231,,Keramidomys,,,Langhian,8.7,7.75
46231,,Microdyromys,,,Langhian,8.7,7.75
46232,,Keramidomys,,,,8.7,7.75
46232,,Democricetodon,,,,8.7,7.75
46232,,Microdyromys,,,,8.7,7.75
46234,,Heteroxerus,,,Langhian,8.7,7.75
46234,,Keramidomys,,,Langhian,8.7,7.75
46234,,Microdyromys,,,Langhian,8.7,7.75
46234,,Miodyromys,,,Langhian,8.7,7.75
46234,,Democricetodon,,Democricetodon,Langhian,8.7,7.75
46234,,Democricetodon,,,Langhian,7.75,7
46234,,Megacricetodon,,,Langhian,7.75,7
46234,,Megacricetodon,,,Langhian,7.75,7
46234,,Eumyarion,,,Langhian,7.75,7
46234,,Megacricetodon,,,Langhian,7.75,7
46235,,Microdyromys,,,,7.75,7
46235,,Microdyromys,,,,7.75,7
46235,,Eumyarion,,,,7.75,7
46236,,Heteroxerus,,,Langhian,7.75,7
46236,?,Microdyromys,,,Langhian,7.75,7
46236,,Miodyromys,,,Langhian,7.75,7
46236,,Megacricetodon,,,Langhian,7.75,7
46236,,Megacricetodon,,Megacricetodon,Langhian,7.75,7
46237,,Democricetodon,,,Serravallian,7.75,7
46238,?,Miopetaurista,,,Serravallian,7.75,7
46238,,Democricetodon,,,Serravallian,7.75,7
46240,,Democricetodon,,,Serravallian,7.75,7
46240,,Eumyarion,,,Serravallian,7.75,7
46243,,Megacricetodon,,,Serravallian,7.75,7
46244,,Eumyarion,,,Serravallian,7.75,7
46248,,Eumyarion,,,Serravallian,0.781,0.126
46249,,Eumyarion,,,Serravallian,0.781,0.126
46252,,Blackia,,,Serravallian,16.9,16
46256,,Miodyromys,,,,16.9,16
46256,,Cricetodon,,,,16.9,16
46257,,Keramidomys,,,,16.9,16
46259,,Blackia,,,,16.9,16
46259,,Microdyromys,,,,16.9,16
46259,,Megacricetodon,,,,16.9,16
46259,,Cricetodon,,,,16.9,16
46259,,Eumyarion,,,,16.9,16
46261,,Blackia,,,,16.9,16
46261,,Megacricetodon,,,,16.9,16
46262,,Bransatoglis,,,,16.9,16
46262,,Eumyarion,,,,16.9,16
46263,?,Microdyromys,,,,16.9,16
46263,,Megacricetodon,,,,16.9,16
46264,,Keramidomys,,,,16.9,16
46264,,Eomuscardinus,,,,16.9,16
46264,,Democricetodon,,Democricetodon,,16.9,16
46265,,Eomuscardinus,,,,16.9,16
46265,,Anomalomys,,,,16.9,16
46267,,Spermophilinus,,,Langhian,16.9,16
46267,?,Palaeosciurus,,,Langhian,16.9,16
46267,?,Heteroxerus,,,Langhian,16.9,16
46267,,Trogontherium,,,Langhian,16.9,16
46267,,Ligerimys,,,Langhian,16.9,16
46267,,Miodyromys,,,Langhian,16.9,16
46267,,Miodyromys,,,Langhian,16.9,16
46267,,Pseudodryomys,,,Langhian,16.9,16
46267,,Megacricetodon,,,Langhian,16.9,16
46267,,Democricetodon,,,Langhian,16.9,16
46267,?,Eumyarion,,Eumyarion,Langhian,16.9,16
46268,?,Heteroxerus,,,Burdigalian,16.9,16
46268,,Paraglirulus,,,Burdigalian,20,16.9
46268,,Miodyromys,,,Burdigalian,20,16.9
46268,,Megacricetodon,,,Burdigalian,20,16.9
46269,,Miodyromys,,,Burdigalian,20,16.9
46269,,Megacricetodon,,,Burdigalian,20,16.9
46271,,Megacricetodon,,Megacricetodon,Langhian,20,16.9
46272,,Microdyromys,,,Serravallian,20,16.9
46272,,Miodyromys,,,Serravallian,20,16.9
46272,,Cricetodon,,,Serravallian,16.9,16
46272,,Democricetodon,,,Serravallian,16.9,16
46272,,Eumyarion,,,Serravallian,16.9,16
46272,,Megacricetodon,,,Serravallian,16.9,16
46272,,Megacricetodon,,Megacricetodon,Serravallian,13.7,12.75
46273,,Keramidomys,,,Serravallian,13.7,12.75
46273,,Paraglirulus,,,Serravallian,13.7,12.75
46273,,Microdyromys,,,Serravallian,13.7,12.75
46273,,Eomuscardinus,,,Serravallian,13.7,12.75
46273,,Bransatoglis,,,Serravallian,13.7,12.75
46273,,Cricetodon,,,Serravallian,13.7,12.75
46273,,Democricetodon,,,Serravallian,13.7,12.75
46273,,Cricetodon,,,Serravallian,13.7,12.75
46273,?,Megacricetodon,,Megacricetodon,Serravallian,13.7,12.75
46273,,Eumyarion,,Eumyarion,Serravallian,13.7,12.75
46274,,Spermophilinus,,,,13.7,12.75
46274,,Keramidomys,,,,13.7,12.75
46274,,Bransatoglis,,,,8.7,7.75
46274,,Glirudinus,,,,22.2,22.2
46274,,Megacricetodon,,,,22.2,22.2
46275,,Spermophilinus,,,,22.2,22.2
46275,,Miodyromys,,,,22.2,22.2
46275,?,Microdyromys,,,,22.2,22.2
46275,,Megacricetodon,,,,22.2,22.2
46275,,Democricetodon,,,,22.2,22.2
46275,,Eumyarion,,,,22.2,22.2
46276,,Microdyromys,,,,22.2,22.2
46276,,Paraglirulus,,,,22.2,22.2
46276,,Miodyromys,,,,23.8,23.8
46276,,Megacricetodon,,,,23.8,23.8
46276,,Megacricetodon,,,,23.8,23.8
46276,?,Democricetodon,?,Democricetodon,,23.8,23.8
46276,?,Megacricetodon,,,,23.8,23.8
46276,?,Democricetodon,,,,23.8,23.8
46276,,Cricetodon,,,,23.8,23.8
46276,?,Megacricetodon,,Megacricetodon,,23.8,23.8
46276,,Democricetodon,,Democricetodon,,23.8,23.8
46277,,Trogontherium,,,,23.8,23.8
46277,,Steneofiber,,,,20.1,20.1
46277,,Megacricetodon,,,,20.1,20.1
46277,,Megacricetodon,,,,20.1,20.1
46277,,Megacricetodon,,,,20.1,20.1
46277,,Democricetodon,,,,20.1,20.1
46277,?,Eumyarion,,,,20.1,20.1
46277,?,Anomalomys,,,,20.1,20.1
46277,,Democricetodon,,,,20.1,20.1
46277,,Steneofiber,,,,20.1,20.1
46277,,Myoglis,,,,20.1,20.1
46277,,Miodyromys,,,,20.1,20.1
46277,,Glirulus,?,Glirulus,,20.1,20.1
46277,,Democricetodon,,,,20.1,20.1
46277,,Spermophilinus,,,,20.1,20.1
46277,,Blackia,,,,20.1,19.9
46277,,Albanensia,,,,20.1,19.9
46278,,Megacricetodon,,,,20.1,19.9
46279,,Megacricetodon,,,,20.1,19.9
46280,,Palaeosciurus,,,Burdigalian,20.1,20.1
46280,,Pseudotheridomys,,,Burdigalian,20.1,20.1
46280,,Ligerimys,,,Burdigalian,20.1,20.1
46280,,Ligerimys,,,Burdigalian,20.1,20.1
46280,,Pseudodryomys,,,Burdigalian,20.1,20.1
46280,,Vasseuromys,,,Burdigalian,20.1,20.1
46280,,Microdyromys,,,Burdigalian,4.2,2.9
46280,,Glirudinus,,,Burdigalian,0.1,0.1
46280,,Bransatoglis,,,Burdigalian,0.1,0.1
46280,,Megacricetodon,,,Burdigalian,0.1,0.1
46281,,Ligerimys,,,Burdigalian,0.1,0.1
46281,cf.,Eomyops,,,Burdigalian,0.1,0.1
46281,,Glirudinus,,,Burdigalian,0.1,0.1
46281,,Bransatoglis,,,Burdigalian,0.1,0.1
46281,,Microdyromys,,,Burdigalian,23.8,22.4
46282,,Melissiodon,,,Burdigalian,23.8,22.4
46283,,Ligerimys,,,Burdigalian,23.8,22.4
46283,,Ligerimys,,,Burdigalian,23.8,22.4
46283,,Peridyromys,,,Burdigalian,23.8,22.4
46283,,Peridyromys,,,Burdigalian,23.03,15.97
46283,,Pseudodryomys,,,Burdigalian,23.03,11.61
46283,,Nievella,,,Burdigalian,5.33,1.81
46283,,Eucricetodon,,,Burdigalian,5.33,1.81
46283,,Melissiodon,,,Burdigalian,5.33,1.81
46284,,Ligerimys,,,Burdigalian,5.33,1.81
46284,?,Miopetaurista,,,Burdigalian,5.33,1.81
46284,,Microdyromys,,,Burdigalian,5.33,1.81
46284,,Microdyromys,,,Burdigalian,5.33,1.81
46284,?,Paraglirulus,,,Burdigalian,5.33,1.81
46284,,Miodyromys,,,Burdigalian,5.33,3.6
46284,,Miodyromys,,,Burdigalian,5.33,3.6
46284,,Pseudodryomys,,,Burdigalian,1.81,0.781
46284,,Peridyromys,,,Burdigalian,1.81,0.781
46284,,Bransatoglis,,,Burdigalian,1.81,0.781
46284,,Democricetodon,,,Burdigalian,1.81,0.781
46284,,Eumyarion,,,Burdigalian,1.81,0.781
46284,,Megacricetodon,,,Burdigalian,1.81,0.781
46284,,Anomalomys,,,Burdigalian,1.81,0.781
46285,,Spermophilinus,,,Langhian,1.81,0.781
46285,?,Miopetaurista,,,Langhian,1.81,0.781
46285,,Microdyromys,,,Langhian,1.81,0.781
46285,,Microdyromys,,,Langhian,1.81,0.781
46285,,Bransatoglis,,,Langhian,0.011,0
46285,,Democricetodon,,Democricetodon,Langhian,0.011,0
46285,,Democricetodon,,,Langhian,0.011,0
46285,,Megacricetodon,,,Langhian,0.011,0
46285,,Eumyarion,,,Langhian,0.011,0
46285,,Neocometes,,,Langhian,0.011,0
46286,?,Palaeosciurus,,,Langhian,0.011,0
46286,,Blackia,,,Langhian,0.011,0
46286,,Keramidomys,,,Langhian,16.9,13.7
46286,,Microdyromys,,,Langhian,16.9,13.7
46286,,Microdyromys,,,Langhian,16.9,13.7
46286,,Paraglirulus,,,Langhian,16.9,13.7
46286,,Paraglirulus,,,Langhian,16.9,13.7
46286,,Bransatoglis,,,Langhian,1.81,0.781
46286,,Democricetodon,,,Langhian,1.81,0.781
46286,,Eumyarion,,,Langhian,4.9,4.2
46286,,Anomalomys,,,Langhian,6.8,3
46286,,Megacricetodon,,,Langhian,6.8,3
46286,,Megacricetodon,,Megacricetodon,Langhian,23.8,22.4
46286,,Eumyarion,,Eumyarion,Langhian,23.8,22.4
46286,,Neocometes,,Neocometes,Langhian,23.8,22.4
46287,,Keramidomys,,,Serravallian,23.8,22.4
46287,,Spermophilinus,,,Serravallian,0.126,0
46287,,Blackia,,,Serravallian,0.126,0
46287,,Myoglis,,,Serravallian,0.126,0
46287,,Microdyromys,,,Serravallian,0.126,0
46287,,Microdyromys,,,Serravallian,0.126,0
46287,,Paraglirulus,,,Serravallian,0.126,0
46287,?,Megacricetodon,,Megacricetodon,Serravallian,0.126,0
46287,?,Eumyarion,,Eumyarion,Serravallian,0.126,0
46288,,Spermophilinus,,,,0.126,0
46288,,Blackia,,,,0.126,0
46288,,Keramidomys,,,,0.126,0
46288,,Keramidomys,,,,0.126,0
46288,,Eomuscardinus,,,,0.126,0
46288,,Microdyromys,,,,0,0
46288,,Microdyromys,,,,0,0
46288,,Paraglirulus,,,,0,0
46288,,Bransatoglis,,,,0,0
46288,,Megacricetodon,,,,0,0
46288,,Democricetodon,,,,0,0
46288,,Cricetodon,,,,0,0
46288,,Anomalomys,,,,0,0
46288,,Democricetodon,,Democricetodon,,0,0
46288,,Eumyarion,,Eumyarion,,0,0
46638,,Paramys,,,Ypresian,0.0116,0.0114
46641,,Paramys,,,Ypresian,0.126,0
46644,,Acritoparamys,,,Ypresian,0.00493,0.00489
46645,,Paramys,,,Ypresian,0.8,0.011
46646,,Paramys,,,Ypresian,0.8,0.011
46656,,Acritoparamys,,,Ypresian,0.8,0.011
46662,,Acritoparamys,,,Ypresian,0.8,0.011
46663,,Paramys,,,Ypresian,1.1,1.1
46682,,Paramys,,,Ypresian,0.8,0.011
46682,,Paramys,,,Ypresian,1.2,0.011
46685,,Paramys,,,Ypresian,0.8,0.011
46686,,Paramys,,,Ypresian,0.8,0.011
46692,,Paramys,,,Ypresian,0.8,0.011
46694,,Acritoparamys,,,Ypresian,0.8,0.011
46695,,Paramys,,,Ypresian,0.8,0.011
46696,,Microparamys,,,Ypresian,0.8,0.011
46697,,Paramys,,,Ypresian,0.8,0.011
46699,,Paramys,,,Ypresian,0.8,0.011
46699,?,Paramys,,,Ypresian,1.81,0.011
46700,,Paramys,,,Ypresian,1.81,0.011
46701,,Paramys,,,Ypresian,1.81,0.011
46704,,Paramys,,,Ypresian,1.81,0.011
46707,,Paramys,,,Ypresian,0,0
46710,,Paramys,,,Ypresian,0.3,0
46721,,Paramys,,,Ypresian,0.3,0
46731,,Paramys,,,Ypresian,0.3,0
46731,,Paramys,,,Ypresian,0.2,0
46748,,Paramys,,,Ypresian,0.2,0
46748,,Paramys,,,Ypresian,0.2,0
46758,,Paramys,,,Ypresian,0.2,0
46759,,Paramys,,,Ypresian,0.126,0
46760,,Paramys,,,Ypresian,0.8,0.011
46760,,Paramys,,,Ypresian,0.126,0.011
46768,,Paramys,,,Ypresian,0.126,0.011
46768,,Paramys,,,Ypresian,0.126,0.011
46771,,Paramys,,,Ypresian,0.126,0.011
46772,,Acritoparamys,,,Ypresian,2.8,0
46773,,Paramys,,,Ypresian,0.011,0
46782,,Paramys,,,Ypresian,0.011,0
46788,,Paramys,,,Ypresian,0.011,0
46789,,Paramys,,,Ypresian,0.011,0
46791,,Paramys,,,Ypresian,0.011,0
46792,,Acritoparamys,,,Ypresian,0.011,0
46792,,Paramys,,,Ypresian,0.011,0
46794,,Paramys,,,Ypresian,0.011,0
46796,,Paramys,,,Ypresian,0.011,0
46797,,Paramys,,,Ypresian,0.010535,0.00958
46798,,Paramys,,,Ypresian,0.011,0
46798,,Paramys,,,Ypresian,0.126,0.011
46800,,Microparamys,,,Ypresian,0.126,0.011
46800,,Paramys,,,Ypresian,0.126,0.011
46801,,Paramys,,,Ypresian,0.126,0.011
46803,,Paramys,,,Ypresian,0.126,0.011
46804,,Acritoparamys,,,Ypresian,0.011,0.01008
46804,,Paramys,,,Ypresian,0.2,0.2
46805,,Acritoparamys,,,Ypresian,0.2,0.2
46805,,Paramys,,,Ypresian,0.2,0.2
46807,,Paramys,,,Ypresian,0.2,0.2
46809,,Paramys,,Acritoparamys,Ypresian,0.2,0.2
46809,,Paramys,,,Ypresian,0.2,0.2
46809,,Paramys,,,Ypresian,0.2,0.2
46813,,Paramys,,,Ypresian,0.2,0.2
46814,,Paramys,,,Ypresian,0.2,0.2
46818,,Paramys,,,Ypresian,0.2,0.2
46819,,Paramys,,,Ypresian,0.2,0.2
46821,,Microparamys,,,Ypresian,0.2,0.2
46825,,Paramys,,,Ypresian,0.2,0.2
46826,,Paramys,,,Ypresian,0.2,0.2
46828,,Acritoparamys,,,Ypresian,0.126,0.011
46830,,Paramys,,,Ypresian,0.126,0.011
46834,,Acritoparamys,,,Ypresian,0.126,0.011
46834,,Paramys,,,Ypresian,0.8,0.011
46845,,Paramys,,,Ypresian,0.8,0.011
46845,,Paramys,,,Ypresian,0.126,0
46847,,Paramys,,,Ypresian,0.126,0
46847,,Paramys,,,Ypresian,0.126,0
46847,,Paramys,,,Ypresian,0.011,0
46955,,Heteroxerus,,,Langhian,0.011,0
46955,,Palaeosciurus,,,Langhian,6.2,6.1
46955,,Spermophilinus,,,Langhian,28.4,23.03
46955,?,Ratufa,,,Langhian,28.4,23.03
46955,,Hylopetes,,,Langhian,16.9,16
46955,,Miopetaurista,,,Langhian,16.9,16
46955,,Blackia,,,Langhian,16.9,16
46955,,Eomuscardinus,,,Langhian,1.81,0.781
46955,,Muscardinus,,Eomuscardinus,Langhian,1.81,0.781
46955,,Myoglis,,,Langhian,1.81,0.781
46955,,Glirudinus,,,Langhian,1.81,0.781
46955,,Glirudinus,,,Langhian,17.5,16.3
46955,,Microdyromys,,,Langhian,17.5,16.3
46955,,Paraglirulus,,,Langhian,17.5,16.3
46955,,Paraglirulus,,,Langhian,17.5,16.3
46955,,Miodyromys,,,Langhian,17.5,16.3
46955,,Bransatoglis,,,Langhian,17.5,16.3
46955,,Eomyops,,,Langhian,17.5,16.3
46955,,Keramidomys,,,Langhian,17.5,16.3
46955,,Megacricetodon,,,Langhian,17.5,16.3
46955,,Fahlbuschia,,,Langhian,17.5,16.3
46955,,Democricetodon,,,Langhian,17.5,16.3
46955,,Anomalomys,,,Langhian,16.9,16
46955,,Neocometes,,,Langhian,16.9,16
46955,,Eumyarion,,,Langhian,16.9,16
46955,,Eumyarion,,,Langhian,16.9,16
46955,,Lartetomys,,,Langhian,16.9,16
46955,,Steneofiber,,,Langhian,16.9,16
46955,,Anchitheriomys,,,Langhian,16.9,16
46955,,Anchitheriomys,,,Langhian,16.9,16
46955,,Karydomys,,,Langhian,16.9,16
47069,,Metasayimys,,,,16.9,16
47069,,Megapedetes,,,,37.2,33.9
47069,,Paraphiomys,,Paraphiomys,,37.2,33.9
47095,,Metasayimys,,,,37.2,33.9
47095,,Megapedetes,,,,37.2,33.9
47095,cf.,Protalactaga,,,,37.2,33.9
47095,,Paraphiomys,,,,37.2,33.9
47100,,Mimomys,,,Piacenzian,37.2,33.9
47133,,Mimomys,,,Gelasian,28.4,23.03
47150,,Castor,,Castor,Gelasian,33.9,28.4
47150,,Mimomys,,,Gelasian,28.4,23.03
47150,,Hystrix,,,Gelasian,2.1,0.1
47830,,Arvicola,,,,0.3,0
47830,,Arvicola,,,,0.011,0
47831,,Mimomys,,,,0.011,0
48069,,Spermophilinus,,,Langhian,1.1,0.2
48069,,Miopetaurista,,,Langhian,1.1,0.2
48069,,Miodyromys,,,Langhian,1.1,0.2
48069,,Steneofiber,,,Langhian,0.126,0.011
48069,,Monosaulax,,,Langhian,0.126,0.011
48069,,Cricetodon,,,Langhian,0.126,0.011
48069,,Megacricetodon,,,Langhian,0.126,0.011
48069,,Eumyarion,,,Langhian,16.9,13.7
48069,,Anchitheriomys,,,Langhian,16.9,13.7
48126,?,Atlantoxerus,,,,16.9,13.7
48126,,Ratufa,,,,16.9,13.7
48126,,Neocometes,,,,16.9,13.7
48126,,Spanocricetodon,,,,16.9,13.7
48126,,Spanocricetodon,,,,16.9,13.7
48126,,Democricetodon,,,,16.9,13.7
48126,,Potwarmus,,,,33.9,28.4
48126,,Kanisamys,,Prokanisamys,,28.4,23.03
48126,,Diatomys,,,,28.4,23.03
48126,,Diatomys,,,,28.4,23.03
48126,,Democricetodon,,,,28.4,23.03
48126,,Spanocricetodon,,,,28.4,23.03
48173,n. gen.,Megapeomys,,,Burdigalian,11.9,11.8
48318,,Megacricetodon,,Democricetodon,Langhian,0.1,0.1
48318,,Leidymys,,Cotimus,Langhian,0.1,0.1
48318,,Megacricetodon,,,Langhian,0.9,0
48318,,Democricetodon,,Democricetodon,Langhian,0.9,0
48318,,Democricetodon,,Democricetodon,Langhian,0.9,0
48319,,Megacricetodon,,Democricetodon,,0.9,0
48320,,Megacricetodon,,Democricetodon,,0.8,0.1
48320,,Democricetodon,,,,0.8,0.1
48320,,Leidymys,,Cotimus,,0.8,0.1
48321,,Megacricetodon,,Democricetodon,Tortonian,0.8,0.1
48322,,Democricetodon,,,Tortonian,0.8,0.1
48322,,Democricetodon,,,Tortonian,0.8,0.1
48322,,Megacricetodon,,Democricetodon,Tortonian,0.8,0.1
48323,,Megacricetodon,,Democricetodon,Tortonian,0.3,0.3
48323,,Democricetodon,,,Tortonian,0.3,0.3
48324,?,Democricetodon,,,Tortonian,0.3,0.3
48325,,Keramidomys,,,Langhian,0.3,0.3
48325,,Spermophilinus,,,Langhian,0.3,0.3
48325,,Blackia,,,Langhian,0.3,0.3
48325,,Heteroxerus,,,Langhian,0.9,0.4
48325,,Eumyarion,,,Langhian,0.9,0.4
48325,,Democricetodon,,,Langhian,0.9,0.4
48325,,Megacricetodon,,,Langhian,0.9,0.4
48325,,Megacricetodon,,,Langhian,0.9,0.4
48325,,Miodyromys,,,Langhian,0.1,0.1
48325,,Microdyromys,,,Langhian,0.1,0.1
48468,,Democricetodon,,,Tortonian,0.1,0.1
48468,,Eumyarion,,Cotimus,Tortonian,0.1,0.1
48471,,Democricetodon,,,Tortonian,0.1,0.1
48471,,Eumyarion,,Cotimus,Tortonian,0.1,0.1
48476,,Democricetodon,,,Tortonian,2,0.4
48476,,Megacricetodon,,Democricetodon,Tortonian,2,0.4
48476,,Democricetodon,,,Tortonian,2,0.4
48476,,Leidymys,,Cotimus,Tortonian,2,0.4
48476,,Megacricetodon,,,Tortonian,0.1,0.1
48483,,Megacricetodon,,Democricetodon,Tortonian,0.1,0.1
48493,,Democricetodon,,,,0.1,0.1
48493,,Megacricetodon,,Democricetodon,,0.1,0.1
48493,,Democricetodon,,,,0.1,0.1
48493,,Leidymys,,Cotimus,,0.1,0.1
48493,,Megacricetodon,,,,0.2,0.1
48511,,Democricetodon,,,,0.2,0.1
48511,,Democricetodon,,,,0.2,0.1
48511,,Megacricetodon,,Democricetodon,,0.2,0.1
48511,,Democricetodon,,,,0.2,0.1
48511,,Leidymys,,Cotimus,,0.2,0.1
48511,,Eumyarion,,Cotimus,,0.2,0.1
